"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode"
"737",812,54,1040,7,"English","blue things",0.25,"red things",0.5,"green things",0.85,"clouds",0.5,"circles",0.95,"squares",0.15,233,331,313,"polka-dotted",212212,"True",2,3,1,26,9,21,0.3125,0.59375,0.09375,NA,NA,NA,0.15625,0.3125,0.53125,0.33333,0.66667,0,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.44833,0.21834,0.33333,0.33333,0.33333,0.19833,0.33333,0.46834,212212
"738",813,54,764,8,"English","blue things",0.5,"red things",1,"green things",0.05,"solid things",1,"striped things",0.5,"polka-dotted things",0,112,133,233,"cloud",211212,"True",1,3,2,10,25,26,NA,NA,NA,0.66667,0.33333,0,0.32258,0.64516,0.03226,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.52003,0.33333,0.14664,0.33333,0.52003,0.14664,211212
"739",814,54,250,9,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,323,323,312,"striped",212132,"False",2,3,1,24,24,12,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213221
"740",815,54,2016,10,"English","blue things",0.5,"red things",0.85,"green things",0.25,"solid things",0.5,"striped things",0.55,"polka-dotted things",0.5,222,223,212,"circle",322122,"True",1,3,2,14,23,11,NA,NA,NA,0.32258,0.35484,0.32258,0.3125,0.53125,0.15625,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.27775,0.38891,0.33333,0.33333,0.38891,0.27775,322122
"741",816,54,584,11,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.3,"circles",0.7,"squares",0.5,211,111,131,"solid",213212,"True",2,3,1,2,1,7,0.2,0.46667,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15703,0.50963,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213212
"742",817,54,2234,12,"English","solid things",0.8,"striped things",0.35,"polka-dotted things",0.35,"blue things",0.5,"red things",0.5,"green things",0.5,311,331,321,"square",323211,"True",1,2,3,3,9,6,NA,NA,NA,0.53333,0.23333,0.23333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57026,0.21487,0.21487,0.33333,0.33333,0.33333,323211
"743",818,54,916,13,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,123,123,211,"striped",212121,"False",2,3,1,22,22,2,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212121
"744",819,54,1521,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,312,322,222,"red",322112,"True",3,2,1,12,15,14,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0,0.66667,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.27775,0.38891,0.51729,0.14938,0.33333,0.33333,0.33333,0.33333,322112
"745",820,54,1497,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,333,132,232,"green",123211,"False",3,1,2,27,16,17,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123211
"746",821,54,2272,16,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,333,333,332,"green",213232,"False",3,1,2,27,27,18,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232
"747",822,54,558,17,"English","blue things",0.25,"red things",0.5,"green things",0.7,"clouds",0.5,"circles",0.5,"squares",0.5,113,111,121,"solid",213212,"True",2,3,1,19,1,4,0.33333,0.33333,0.33333,NA,NA,NA,0.17241,0.34483,0.48276,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15703,0.33333,0.50963,213212
"748",823,54,2369,18,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,321,322,323,"blue",113232,"False",3,2,1,6,15,24,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113232
"749",824,54,1640,19,"English","blue things",0.35,"red things",0.65,"green things",0.5,"clouds",0.65,"circles",0.25,"squares",0.5,122,221,311,"striped",211112,"True",2,3,1,13,5,3,0.46429,0.17857,0.35714,NA,NA,NA,0.23333,0.43333,0.33333,0.69231,0,0.30769,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.52383,0.15683,0.31933,0.33333,0.33333,0.33333,0.19101,0.47566,0.33333,211211
"750",825,54,122,20,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.7,"green things",0.3,332,333,121,"polka-dotted",212111,"True",2,1,3,18,27,4,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.46667,0.2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.48422,0.18245,212111
"751",826,55,748,6,"English","blue things",0.5,"red things",0.9,"green things",0.5,"solid things",0.9,"striped things",0.05,"polka-dotted things",0.5,112,122,213,"cloud",212122,"True",1,3,2,10,13,20,NA,NA,NA,0.62069,0.03448,0.34483,0.26316,0.47368,0.26316,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.56432,0.10234,0.33333,0.33333,0.33333,0.33333,212122
"752",827,55,1988,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,321,321,321,"blue",323232,"False",3,2,1,6,6,6,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232
"753",828,55,46,8,"English","clouds",0.5,"circles",0,"squares",0.05,"blue things",0.1,"red things",0.05,"green things",0.05,221,232,332,"striped",122112,"False",2,1,3,5,17,18,0.90909,0,0.09091,NA,NA,NA,0.5,0.25,0.25,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122112
"754",829,55,2076,9,"English","solid things",0.95,"striped things",0.05,"polka-dotted things",0.05,"clouds",0.9,"circles",0.05,"squares",0.05,113,323,233,"green",321111,"True",3,2,1,19,24,26,0.9,0.05,0.05,0.90476,0.04762,0.04762,NA,NA,NA,1,0,0,1,0,0,0.33333,0.33333,0.33333,0.82294,0.08853,0.08853,0.82294,0.08853,0.08853,0.33333,0.33333,0.33333,321111
"755",830,55,2241,10,"English","blue things",0.9,"red things",0.05,"green things",0.05,"solid things",0.1,"striped things",0.05,"polka-dotted things",0.5,131,132,133,"cloud",323211,"True",1,3,2,7,16,25,NA,NA,NA,0.15385,0.07692,0.76923,0.9,0.05,0.05,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.82294,0.08853,0.08853,323211
"756",831,55,517,11,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,331,333,132,"blue",112132,"False",3,2,1,9,27,16,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113221
"757",832,55,1152,12,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.95,"striped things",0.05,"polka-dotted things",0.1,111,131,211,"cloud",212232,"True",1,3,2,1,7,2,NA,NA,NA,0.86364,0.04545,0.09091,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.55846,0.33333,0.10821,0.33333,0.33333,0.33333,213222
"758",833,55,1563,13,"English","blue things",0.5,"red things",0.95,"green things",0.5,"solid things",0.1,"striped things",0.8,"polka-dotted things",0.5,122,122,131,"cloud",322121,"True",1,3,2,13,13,7,NA,NA,NA,0.07143,0.57143,0.35714,0.25641,0.48718,0.25641,0.33333,0.33333,0.33333,0.33333,0.66667,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.47487,0.1918,0.1918,0.47487,0.33333,322121
"759",834,55,191,14,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.95,"striped things",0.05,"polka-dotted things",0.45,211,221,221,"blue",323212,"True",3,1,2,2,5,5,0.33333,0.33333,0.33333,0.65517,0.03448,0.31034,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.62814,0.03853,0.33333,0.33333,0.33333,0.33333,323212
"760",835,55,485,15,"English","blue things",0.05,"red things",0.1,"green things",0.95,"clouds",0.1,"circles",0.95,"squares",0.1,233,332,111,"polka-dotted",211111,"True",2,3,1,26,18,1,0.08696,0.82609,0.08696,NA,NA,NA,0.04545,0.09091,0.86364,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.60192,0.06475,0.33333,0.33333,0.33333,0.33333,0.06475,0.60192,211111
"761",836,55,2330,16,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,323,223,223,"square",123232,"False",1,3,2,24,23,23,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232
"762",837,55,328,17,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.9,"circles",0.05,"squares",0.05,112,212,313,"red",213211,"True",3,2,1,10,11,21,0.9,0.05,0.05,0.33333,0.33333,0.33333,NA,NA,NA,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60192,0.06475,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213211
"763",838,55,1476,18,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,121,331,311,"cloud",123211,"False",1,3,2,4,9,3,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123211
"764",839,55,1042,19,"English","clouds",0.5,"circles",0.95,"squares",0.5,"blue things",0.75,"red things",0.2,"green things",0.5,211,112,232,"solid",212212,"True",2,1,3,2,10,17,0.25641,0.48718,0.25641,NA,NA,NA,0.51724,0.13793,0.34483,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.06929,0.59738,0.33333,0.33333,0.33333,0.33333,0.5649,0.10177,0.33333,212212
"765",840,55,1636,20,"English","solid things",0.85,"striped things",0.5,"polka-dotted things",0.15,"blue things",0.5,"red things",0.95,"green things",0.1,312,333,131,"square",211112,"True",1,2,3,12,27,7,NA,NA,NA,0.56667,0.33333,0.1,0.32258,0.6129,0.06452,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.30769,0.69231,0,0.33333,0.33333,0.33333,0.5866,0.33333,0.08006,0.30401,0.64456,0.05143,211211
"766",841,56,2228,6,"English","blue things",0,"red things",0,"green things",0,"clouds",0,"circles",0,"squares",1,332,132,232,"polka-dotted",323211,"True",2,3,1,18,16,17,0,0,1,NA,NA,NA,0.33333,0.33333,0.33333,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00779,0.00779,0.98442,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211
"767",842,56,2157,7,"English","solid things",0,"striped things",0,"polka-dotted things",1,"clouds",0,"circles",0,"squares",1,331,113,223,"blue",121111,"False",3,2,1,9,19,23,0,0,1,0,0,1,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,121111
"768",843,56,1871,8,"English","solid things",1,"striped things",0,"polka-dotted things",0,"clouds",0,"circles",0,"squares",1,312,323,323,"red",123212,"False",3,2,1,12,24,24,0,0,1,1,0,0,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123212
"769",844,56,1146,9,"English","solid things",0,"striped things",1,"polka-dotted things",0,"clouds",1,"circles",0,"squares",0,123,313,313,"green",321212,"True",3,2,1,22,21,21,1,0,0,0,1,0,NA,NA,NA,0.66667,0.33333,0,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.66353,0.33333,0.00314,0.00314,0.66353,0.33333,0.33333,0.33333,0.33333,321212
"770",845,56,1593,10,"English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,321,321,332,"square",322121,"True",1,2,3,6,6,18,NA,NA,NA,0,1,0,1,0,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.6496,0.01707,0.6496,0.01707,0.33333,322121
"771",846,56,1013,11,"English","clouds",0,"circles",0,"squares",1,"blue things",0,"red things",0,"green things",0.95,323,122,113,"striped",212212,"True",2,1,3,24,13,19,0,0,1,NA,NA,NA,0,0,1,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.01023,0.33333,0.65644,0.33333,0.33333,0.33333,0.33333,0.00527,0.66139,212212
"772",847,56,1755,12,"English","clouds",0.95,"circles",0,"squares",0,"blue things",0.95,"red things",0.05,"green things",0.05,131,131,331,"polka-dotted",322132,"True",2,1,3,7,7,9,1,0,0,NA,NA,NA,0.90476,0.04762,0.04762,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.65249,0.33333,0.01418,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221
"773",848,56,2102,13,"English","blue things",0.05,"red things",0.05,"green things",0.95,"solid things",0.05,"striped things",0.9,"polka-dotted things",0.05,223,331,132,"circle",111112,"False",1,3,2,23,9,16,NA,NA,NA,0.05,0.9,0.05,0.04762,0.04762,0.90476,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,111211
"774",849,56,841,14,"English","clouds",0,"circles",0.95,"squares",0,"solid things",0.95,"striped things",0,"polka-dotted things",0,212,231,323,"red",112111,"False",3,1,2,11,8,24,0,1,0,1,0,0,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112111
"775",850,56,290,15,"English","solid things",0.05,"striped things",0.05,"polka-dotted things",0.95,"blue things",0,"red things",0.95,"green things",0.05,132,113,232,"cloud",212222,"True",1,2,3,16,19,17,NA,NA,NA,0.04762,0.04762,0.90476,0,0.95,0.05,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.00842,0.33333,0.65824,0.33333,0.65824,0.00842,212222
"776",851,56,1767,16,"English","blue things",0.05,"red things",0.05,"green things",1,"clouds",0,"circles",0,"squares",0.95,323,323,322,"striped",322132,"True",2,3,1,24,24,15,0,0,1,NA,NA,NA,0.04545,0.04545,0.90909,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.01418,0.65249,323221
"777",852,56,1101,17,"English","blue things",0.05,"red things",0.95,"green things",0.05,"solid things",0.95,"striped things",0,"polka-dotted things",0,112,121,121,"cloud",321212,"True",1,3,2,10,4,4,NA,NA,NA,1,0,0,0.04762,0.90476,0.04762,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.66353,0.00314,0.33333,0.00314,0.66353,0.33333,321212
"778",853,56,1705,18,"English","blue things",1,"red things",0,"green things",0,"solid things",0,"striped things",0,"polka-dotted things",1,131,111,313,"cloud",212112,"True",1,3,2,7,1,21,NA,NA,NA,0,0,1,1,0,0,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00787,0.33333,0.65879,0.33333,0.33333,0.33333,212112
"779",854,56,886,19,"English","blue things",0,"red things",1,"green things",0,"solid things",1,"striped things",0,"polka-dotted things",0,112,313,222,"cloud",112122,"False",1,3,2,10,21,14,NA,NA,NA,1,0,0,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112122
"780",855,56,1731,20,"English","solid things",1,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0,"green things",1,113,123,321,"cloud",212112,"True",1,2,3,19,22,6,NA,NA,NA,1,0,0,0,0,1,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.65879,0.00787,0.33333,0.33333,0.33333,0.33333,212112
"781",856,57,721,6,"english","clouds",0,"circles",0.5,"squares",0,"blue things",1,"red things",0,"green things",0.5,231,232,311,"polka-dotted",212122,"True",2,1,3,8,17,3,0,1,0,NA,NA,NA,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66489,0.00178,0.33333,212122
"782",857,57,589,7,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0,"circles",1,"squares",0.5,211,111,131,"solid",213212,"True",2,3,1,2,1,7,0,0.66667,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00328,0.66339,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213212
"783",858,57,432,8,"english","blue things",0,"red things",0,"green things",1,"solid things",1,"striped things",0,"polka-dotted things",0.5,113,122,121,"cloud",321112,"True",1,3,2,19,13,4,NA,NA,NA,0.66667,0,0.33333,0,0,1,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0,1,0.33333,0.33333,0.33333,0.66501,0.00165,0.33333,0.00247,0.00247,0.99505,321211
"784",859,57,1649,9,"english","blue things",0,"red things",0.5,"green things",1,"solid things",0,"striped things",1,"polka-dotted things",0.5,223,211,131,"circle",211112,"True",1,3,2,23,2,7,NA,NA,NA,0,0.66667,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0,0.69231,0.30769,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.00166,0.66879,0.32955,0.00328,0.33333,0.66338,211211
"785",860,57,1708,10,"english","clouds",0.5,"circles",1,"squares",0,"solid things",1,"striped things",0.5,"polka-dotted things",0.05,212,232,333,"red",212112,"True",3,1,2,11,17,27,0.33333,0.66667,0,0.64516,0.32258,0.03226,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66339,0.33333,0.00328,0.33333,0.33333,0.33333,212112
"786",861,57,465,11,"english","blue things",1,"red things",0.5,"green things",0,"solid things",0.5,"striped things",1,"polka-dotted things",0,221,233,112,"circle",211111,"True",1,3,2,5,26,10,NA,NA,NA,0.33333,0.66667,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.66496,0.00171,0.66496,0.33333,0.00171,211111
"787",862,57,2279,12,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,111,111,311,"cloud",213232,"False",1,2,3,1,1,3,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232
"788",863,57,1569,13,"english","clouds",0,"circles",0.5,"squares",1,"blue things",0.5,"red things",1,"green things",0,322,322,123,"striped",322121,"True",2,1,3,15,15,22,0,0.33333,0.66667,NA,NA,NA,0.33333,0.66667,0,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.00365,0.33333,0.66301,0.33333,0.33333,0.33333,0.33333,0.66301,0.00365,322121
"789",864,57,1177,14,"english","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",1,"striped things",0,"polka-dotted things",0.5,211,221,111,"circle",212232,"True",1,3,2,2,5,1,NA,NA,NA,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66489,0.00178,0.33333,0.33333,0.33333,0.33333,213222
"790",865,57,1242,15,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,111,331,233,"cloud",112112,"False",1,2,3,1,9,26,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112112
"791",866,57,919,16,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,333,333,122,"polka-dotted",212121,"False",2,1,3,27,27,13,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212121
"792",867,57,1166,17,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",1,"polka-dotted things",0,223,233,221,"green",212232,"True",3,1,2,23,26,5,0.33333,0.33333,0.33333,0.33333,0.66667,0,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66489,0.00178,0.33333,0.33333,0.33333,213222
"793",868,57,2293,18,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,111,111,112,"blue",213232,"False",3,1,2,1,1,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232
"794",869,57,614,19,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,233,231,312,"green",112121,"False",3,1,2,26,8,12,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112121
"795",870,57,182,20,"english","blue things",0.5,"red things",1,"green things",0,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,312,313,313,"square",323212,"True",1,3,2,12,21,21,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66502,0.00165,323212
"796",871,58,113,6,"English","clouds",0.5,"circles",0,"squares",1,"blue things",0.5,"red things",0.5,"green things",0.5,312,212,121,"solid",212111,"True",2,1,3,12,11,4,0.33333,0,0.66667,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212111
"797",872,58,518,7,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,131,121,211,"polka-dotted",112132,"False",2,1,3,7,4,2,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113221
"798",873,58,2236,8,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",1,"circles",0,"squares",0,122,322,222,"red",323211,"True",3,2,1,13,15,14,1,0,0,0.33333,0.33333,0.33333,NA,NA,NA,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211
"799",874,58,422,9,"English","clouds",0,"circles",1,"squares",0,"blue things",0.5,"red things",1,"green things",0,212,113,313,"solid",321112,"True",2,1,3,11,19,21,0,1,0,NA,NA,NA,0.33333,0.66667,0,0,1,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,0,1,0,0.33333,0.33333,0.33333,0.33333,0.66667,0,321211
