"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"648",693,46,245,8,"english","blue things",0.65,"red things",0.35,"green things",0.35,"clouds",0.7,"circles",0.65,"squares",0.4,131,131,321,"polka-dotted",212132,"False",2,3,1,7,7,6,0.4,0.37143,0.22857,NA,NA,NA,0.48148,0.25926,0.25926,0.3431,0.33333,0.32357,0.33333,0.32357,0.3431,0.33333,0.33333,0.33333,0.39879,0.33333,0.26788,0.33333,0.26788,0.39879,0.33333,0.33333,0.33333,213221,2.19247060380148
"649",694,46,767,9,"english","solid things",0.4,"striped things",0.45,"polka-dotted things",0.4,"clouds",0.4,"circles",0.55,"squares",0.5,211,331,332,"blue",211212,"True",3,2,1,2,9,18,0.27586,0.37931,0.34483,0.32,0.36,0.32,NA,NA,NA,0.33333,0.43301,0.23366,0.43301,0.33333,0.23366,0.34478,0.32189,0.33333,0.33333,0.5819,0.08477,0.5819,0.33333,0.08477,0.39879,0.26788,0.33333,211212,2.25047499219653
"650",695,46,477,10,"english","solid things",0.55,"striped things",0.4,"polka-dotted things",0.65,"clouds",0.35,"circles",0.7,"squares",0.7,333,123,211,"green",211111,"True",3,2,1,27,22,2,0.2,0.4,0.4,0.34375,0.25,0.40625,NA,NA,NA,0.22043,0.3198,0.45977,0.3198,0.22043,0.45977,0.32308,0.33333,0.34359,0.06238,0.25142,0.6862,0.25142,0.06238,0.6862,0.26788,0.33333,0.39879,211111,2.15487681269615
"651",696,46,2308,11,"english","clouds",0.65,"circles",0.45,"squares",0.35,"blue things",0.35,"red things",0.4,"green things",0.65,113,123,123,"solid",123232,"False",2,1,3,19,22,22,0.44828,0.31034,0.24138,NA,NA,NA,0.25,0.28571,0.46429,0.33333,0.33333,0.33333,0.3597,0.30697,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.44858,0.21809,0.33333,0.33333,0.33333,0.33333,123232,2.19722457733622
"652",697,46,198,12,"english","clouds",0.6,"circles",0.4,"squares",0.4,"solid things",0.4,"striped things",0.65,"polka-dotted things",0.45,123,223,223,"green",323212,"True",3,1,2,22,23,23,0.42857,0.28571,0.28571,0.26667,0.43333,0.3,NA,NA,NA,0.4521,0.21457,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61111,0.05556,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,2.19247564624236
"653",698,46,270,13,"english","clouds",0.6,"circles",0.4,"squares",0.35,"blue things",0.4,"red things",0.3,"green things",0.7,123,222,113,"striped",212222,"True",2,1,3,22,14,19,0.44444,0.2963,0.25926,NA,NA,NA,0.28571,0.21429,0.5,0.42663,0.24004,0.33333,0.32361,0.34306,0.33333,0.33333,0.24004,0.42663,0.60386,0.06281,0.33333,0.26788,0.39879,0.33333,0.33333,0.06281,0.60386,212222,2.13181062840003
"654",699,46,2241,14,"english","solid things",0.4,"striped things",0.35,"polka-dotted things",0.7,"blue things",0.7,"red things",0.3,"green things",0.35,131,132,133,"cloud",323211,"True",1,2,3,7,16,25,NA,NA,NA,0.27586,0.24138,0.48276,0.51852,0.22222,0.25926,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.50077,0.24961,0.24961,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.84615,0.07692,0.07692,323211,2.12544084491431
"655",700,46,1433,15,"english","solid things",0.3,"striped things",0.3,"polka-dotted things",0.65,"blue things",0.15,"red things",0.7,"green things",0.3,132,133,111,"cloud",322111,"True",1,2,3,16,25,1,NA,NA,NA,0.24,0.24,0.52,0.13043,0.6087,0.26087,0.33333,0.33333,0.33333,0.27286,0.33333,0.39381,0.2573,0.4854,0.2573,0.33333,0.33333,0.33333,0.09524,0.33333,0.57143,0.07692,0.84615,0.07692,322111,2.03111731913564
"656",701,46,2243,16,"english","clouds",0.75,"circles",0.4,"squares",0.45,"solid things",0.6,"striped things",0.25,"polka-dotted things",0.3,111,121,131,"blue",323211,"True",3,1,2,1,4,7,0.46875,0.25,0.28125,0.52174,0.21739,0.26087,NA,NA,NA,0.33333,0.33333,0.33333,0.50077,0.24961,0.24961,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.84615,0.07692,0.07692,0.33333,0.33333,0.33333,323211,2.12319851210733
"657",702,46,524,17,"english","clouds",0.4,"circles",0.75,"squares",0.35,"blue things",0.8,"red things",0.4,"green things",0.35,211,231,223,"solid",112132,"False",2,1,3,2,8,23,0.26667,0.5,0.23333,NA,NA,NA,0.51613,0.25806,0.22581,0.33333,0.33333,0.33333,0.36827,0.31587,0.31587,0.34991,0.33333,0.31675,0.33333,0.33333,0.33333,0.50701,0.24649,0.24649,0.43602,0.33333,0.23065,113221,2.18369003124271
"658",703,46,502,18,"english","blue things",0.3,"red things",0.3,"green things",0.7,"clouds",0.45,"circles",0.75,"squares",0.4,213,223,333,"solid",112132,"False",2,3,1,20,23,27,0.28125,0.46875,0.25,NA,NA,NA,0.23077,0.23077,0.53846,0.33333,0.34991,0.31675,0.36827,0.31587,0.31587,0.33333,0.33333,0.33333,0.33333,0.43602,0.23065,0.50701,0.24649,0.24649,0.33333,0.33333,0.33333,113221,2.18722452797159
"659",704,46,738,19,"english","blue things",0.25,"red things",0.7,"green things",0.35,"solid things",0.7,"striped things",0.2,"polka-dotted things",0.25,112,113,332,"cloud",212122,"True",1,3,2,10,19,18,NA,NA,NA,0.6087,0.17391,0.21739,0.19231,0.53846,0.26923,0.34283,0.33333,0.32383,0.34283,0.33333,0.32383,0.33333,0.42481,0.24186,0.39879,0.33333,0.26788,0.39879,0.33333,0.26788,0.33333,0.60386,0.06281,212122,2.14219794282012
"660",705,46,578,20,"english","blue things",0.35,"red things",0.7,"green things",0.3,"solid things",0.65,"striped things",0.35,"polka-dotted things",0.7,132,112,212,"cloud",213212,"True",1,3,2,16,10,11,NA,NA,NA,0.38235,0.20588,0.41176,0.25926,0.51852,0.22222,0.34388,0.32278,0.33333,0.23942,0.33333,0.42725,0.33333,0.33333,0.33333,0.39879,0.26788,0.33333,0.08477,0.33333,0.5819,0.33333,0.33333,0.33333,213212,2.22154562886102
"661",706,47,1876,6,"English","clouds",0.3,"circles",0.3,"squares",1,"solid things",0.6,"striped things",0.35,"polka-dotted things",1,332,233,233,"red",123212,"False",3,1,2,18,26,26,0.1875,0.1875,0.625,0.30769,0.17949,0.51282,NA,NA,NA,0.33333,0.2858,0.38087,0.33333,0.33333,0.33333,0.33333,0.38087,0.2858,0.33333,0.21809,0.44858,0.33333,0.33333,0.33333,0.33333,0.44858,0.21809,123212,2.14275227590072
"662",707,47,414,7,"English","clouds",0.45,"circles",0.35,"squares",0.95,"blue things",0.15,"red things",0.95,"green things",0.15,322,123,121,"striped",321112,"True",2,1,3,15,22,4,0.25714,0.2,0.54286,NA,NA,NA,0.12,0.76,0.12,0.14625,0.33333,0.52042,0.33333,0.33333,0.33333,0.17991,0.64019,0.17991,0.05556,0.33333,0.61111,0.33333,0.33333,0.33333,0.07692,0.84615,0.07692,321211,1.81925079086533
"663",708,47,865,8,"English","solid things",0.75,"striped things",0.2,"polka-dotted things",0.25,"clouds",0.5,"circles",0.75,"squares",0.3,213,221,112,"green",112122,"False",3,2,1,20,5,10,0.32258,0.48387,0.19355,0.625,0.16667,0.20833,NA,NA,NA,0.2979,0.36876,0.33333,0.36876,0.2979,0.33333,0.30025,0.30025,0.3995,0.23065,0.43602,0.33333,0.43602,0.23065,0.33333,0.24649,0.24649,0.50701,112122,2.14019382937526
"664",709,47,764,9,"English","solid things",0.75,"striped things",0.35,"polka-dotted things",0.3,"blue things",0.25,"red things",0.75,"green things",0.2,112,133,233,"cloud",211212,"True",1,2,3,10,25,26,NA,NA,NA,0.53571,0.25,0.21429,0.20833,0.625,0.16667,0.35435,0.31232,0.33333,0.48226,0.33333,0.18441,0.33333,0.48226,0.18441,0.39879,0.26788,0.33333,0.5819,0.33333,0.08477,0.33333,0.5819,0.08477,211212,1.99405120034349
"665",710,47,1650,10,"English","solid things",0.25,"striped things",0.25,"polka-dotted things",0.8,"blue things",0.15,"red things",0.2,"green things",0.8,133,112,211,"cloud",211112,"True",1,2,3,25,10,2,NA,NA,NA,0.19231,0.19231,0.61538,0.13043,0.17391,0.69565,0.35295,0.31372,0.33333,0.19045,0.33333,0.47622,0.30768,0.16187,0.53044,0.39879,0.26788,0.33333,0.08477,0.33333,0.5819,0.25142,0.06238,0.6862,211211,1.89823127472332
"666",711,47,779,11,"English","solid things",0.4,"striped things",0.35,"polka-dotted things",0.8,"blue things",0.3,"red things",0.8,"green things",0.3,332,321,221,"square",211212,"True",1,2,3,18,6,5,NA,NA,NA,0.25806,0.22581,0.51613,0.21429,0.57143,0.21429,0.33333,0.31232,0.35435,0.33333,0.18441,0.48226,0.18441,0.48226,0.33333,0.33333,0.26788,0.39879,0.33333,0.08477,0.5819,0.08477,0.5819,0.33333,211212,2.05607933064211
"667",712,47,419,12,"English","blue things",0.3,"red things",0.3,"green things",0.8,"solid things",0.3,"striped things",0.85,"polka-dotted things",0.2,123,132,112,"cloud",321112,"True",1,3,2,22,16,10,NA,NA,NA,0.22222,0.62963,0.14815,0.21429,0.21429,0.57143,0.33333,0.33333,0.33333,0.17991,0.64019,0.17991,0.33333,0.14625,0.52042,0.33333,0.33333,0.33333,0.07692,0.84615,0.07692,0.33333,0.05556,0.61111,321211,1.93669754553094
"668",713,47,715,13,"English","blue things",0.3,"red things",0.9,"green things",0.2,"solid things",0.95,"striped things",0.25,"polka-dotted things",0.2,312,322,113,"square",212122,"True",1,3,2,12,15,19,NA,NA,NA,0.67857,0.17857,0.14286,0.21429,0.64286,0.14286,0.31288,0.33333,0.35379,0.49568,0.17099,0.33333,0.33333,0.35379,0.31288,0.26788,0.33333,0.39879,0.60386,0.06281,0.33333,0.33333,0.39879,0.26788,212122,2.01794124902311
"669",714,47,287,14,"English","blue things",0.75,"red things",0.1,"green things",0.2,"clouds",0.8,"circles",0.2,"squares",0.15,123,221,113,"striped",212222,"True",2,3,1,22,5,19,0.69565,0.17391,0.13043,NA,NA,NA,0.71429,0.09524,0.19048,0.52398,0.14269,0.33333,0.30647,0.3602,0.33333,0.14269,0.33333,0.52398,0.60386,0.06281,0.33333,0.26788,0.39879,0.33333,0.06281,0.33333,0.60386,212222,2.55003296176478
"670",715,47,1164,15,"English","solid things",0.25,"striped things",0.8,"polka-dotted things",0.25,"blue things",0.2,"red things",0.3,"green things",0.85,223,222,123,"circle",212232,"True",1,2,3,23,14,22,NA,NA,NA,0.19231,0.61538,0.19231,0.14815,0.22222,0.62963,0.31199,0.35468,0.33333,0.33333,0.33333,0.33333,0.33333,0.16657,0.50009,0.26788,0.39879,0.33333,0.33333,0.33333,0.33333,0.33333,0.06281,0.60386,213222,2.0959715156325
"671",716,47,1986,16,"English","clouds",0.75,"circles",0.6,"squares",0.15,"blue things",0.15,"red things",0.95,"green things",0.15,132,132,132,"polka-dotted",323232,"False",2,1,3,16,16,16,0.5,0.4,0.1,NA,NA,NA,0.12,0.76,0.12,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"672",717,47,659,17,"English","blue things",0.3,"red things",0.3,"green things",0.8,"clouds",0.8,"circles",0.25,"squares",0.25,113,211,333,"solid",212211,"True",2,3,1,19,2,27,0.61538,0.19231,0.19231,NA,NA,NA,0.21429,0.21429,0.57143,0.54113,0.1535,0.30536,0.35476,0.33333,0.31191,0.16619,0.33333,0.50048,0.6862,0.06238,0.25142,0.39879,0.33333,0.26788,0.06281,0.33333,0.60386,212211,1.98193694345612
"673",718,47,515,18,"English","solid things",0.8,"striped things",0.15,"polka-dotted things",0.15,"clouds",0.1,"circles",0.2,"squares",0.85,311,312,333,"blue",112132,"False",3,2,1,3,12,27,0.08696,0.17391,0.73913,0.72727,0.13636,0.13636,NA,NA,NA,0.33333,0.33333,0.33333,0.36874,0.33333,0.29792,0.39946,0.30027,0.30027,0.33333,0.33333,0.33333,0.43602,0.33333,0.23065,0.50701,0.24649,0.24649,113221,2.1391160024412
"674",719,47,1606,19,"English","clouds",0.8,"circles",0.15,"squares",0.15,"blue things",0.65,"red things",0.25,"green things",0.15,131,332,222,"polka-dotted",211112,"True",2,1,3,7,18,14,0.72727,0.13636,0.13636,NA,NA,NA,0.61905,0.2381,0.14286,0.53044,0.30768,0.16187,0.33333,0.31372,0.35295,0.47622,0.19045,0.33333,0.6862,0.25142,0.06238,0.33333,0.26788,0.39879,0.5819,0.08477,0.33333,211211,1.88121524838275
"675",720,47,807,20,"English","solid things",0.35,"striped things",0.7,"polka-dotted things",0.2,"blue things",0.25,"red things",0.25,"green things",0.75,223,322,111,"circle",112111,"False",1,2,3,23,15,1,NA,NA,NA,0.28,0.56,0.16,0.2,0.2,0.6,0.30039,0.39922,0.30039,0.29808,0.36859,0.33333,0.30039,0.30039,0.39922,0.24649,0.50701,0.24649,0.23065,0.43602,0.33333,0.24649,0.24649,0.50701,112111,2.1056276086189
"676",721,48,842,6,"english","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",1,"polka-dotted things",0.5,222,332,113,"circle",112111,"False",1,3,2,14,18,19,NA,NA,NA,0.25,0.5,0.25,0.33333,0.33333,0.33333,0.22178,0.55644,0.22178,0.22178,0.55644,0.22178,0.33333,0.46486,0.20181,0.24649,0.50701,0.24649,0.24649,0.50701,0.24649,0.33333,0.43602,0.23065,112111,2.20115416140961
"677",722,48,562,7,"english","clouds",0,"circles",0.9,"squares",0,"blue things",0,"red things",0,"green things",1,223,123,113,"striped",213212,"True",2,1,3,23,22,19,0,1,0,NA,NA,NA,0,0,1,0.06855,0.59811,0.33333,0.25217,0.4145,0.33333,0.33333,0.33333,0.33333,0.08477,0.5819,0.33333,0.26788,0.39879,0.33333,0.33333,0.33333,0.33333,213212,1.61258772101104
"678",723,48,1245,8,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,123,333,311,"striped",112112,"False",2,3,1,22,27,3,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.48007,0.33333,0.18659,0.21868,0.56263,0.21868,0.1983,0.33333,0.46837,0.44858,0.33333,0.21809,0.24649,0.50701,0.24649,0.23065,0.33333,0.43602,112112,2.32878017496873
"679",724,48,157,9,"english","blue things",0,"red things",0,"green things",1,"clouds",0.5,"circles",0.5,"squares",0.5,213,212,212,"solid",323212,"True",2,3,1,20,11,11,0.33333,0.33333,0.33333,NA,NA,NA,0,0,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.04287,0.6238,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.05556,0.61111,323212,1.57053675037879
"680",725,48,12,10,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,231,223,323,"polka-dotted",122112,"False",2,1,3,8,23,24,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.46837,0.1983,0.33333,0.18659,0.48007,0.48007,0.33333,0.18659,0.33333,0.43602,0.23065,0.33333,0.21809,0.44858,0.44858,0.33333,0.21809,122112,2.32878017496874
"681",726,48,2238,11,"english","solid things",0,"striped things",1,"polka-dotted things",0,"clouds",0.5,"circles",0.5,"squares",0.5,221,231,211,"blue",323211,"True",3,2,1,5,8,2,0.33333,0.33333,0.33333,0,1,0,NA,NA,NA,0.33333,0.33333,0.33333,0.06371,0.87259,0.06371,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.07692,0.84615,0.07692,0.33333,0.33333,0.33333,323211,1.23490633651631
"682",727,48,2230,12,"english","blue things",0.05,"red things",1,"green things",0,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,322,323,321,"square",323211,"True",1,3,2,15,24,6,NA,NA,NA,0.33333,0.33333,0.33333,0.04762,0.95238,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.06371,0.87259,0.06371,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.07692,0.84615,0.07692,323211,1.35953333100823
"683",728,48,1931,13,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,323,231,211,"striped",111212,"False",2,1,3,24,8,2,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.1862,0.48046,0.21832,0.56335,0.21832,0.1862,0.33333,0.48046,0.33333,0.21809,0.44858,0.24649,0.50701,0.24649,0.21809,0.33333,0.44858,111212,2.34169044455358
"684",729,48,1269,14,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,322,131,213,"square",111111,"False",1,2,3,15,7,20,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.21791,0.21791,0.56419,0.21791,0.56419,0.21791,0.21791,0.56419,0.21791,0.24649,0.24649,0.50701,0.24649,0.50701,0.24649,0.24649,0.50701,0.24649,111111,2.41316396338829
"685",730,48,408,15,"english","blue things",1,"red things",0,"green things",0.05,"solid things",0.05,"striped things",0.95,"polka-dotted things",0,321,332,312,"square",321112,"True",1,3,2,6,18,12,NA,NA,NA,0.05,0.95,0,0.95238,0,0.04762,0.33333,0.33333,0.33333,0.06215,0.87569,0.06215,0.62248,0.04418,0.33333,0.33333,0.33333,0.33333,0.07692,0.84615,0.07692,0.61111,0.05556,0.33333,321211,0.768791388965715
"686",731,48,500,16,"english","blue things",0.9,"red things",0.5,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0.5,321,313,232,"square",211111,"True",1,3,2,6,21,17,NA,NA,NA,0,0.66667,0.33333,0.64286,0.35714,0,0.33333,0.25584,0.41083,0.05242,0.71015,0.23744,0.71015,0.23744,0.05242,0.33333,0.26788,0.39879,0.06238,0.6862,0.25142,0.6862,0.25142,0.06238,211111,1.44102795863343
"687",732,48,1447,17,"english","blue things",0.05,"red things",1,"green things",0.05,"solid things",0.95,"striped things",0.05,"polka-dotted things",0.05,312,313,321,"square",322111,"True",1,3,2,12,21,6,NA,NA,NA,0.90476,0.04762,0.04762,0.04545,0.90909,0.04545,0.33333,0.33333,0.33333,0.58996,0.0767,0.33333,0.06104,0.87792,0.06104,0.33333,0.33333,0.33333,0.57143,0.09524,0.33333,0.07692,0.84615,0.07692,322111,1.02459570782853
"688",733,48,490,18,"english","blue things",0,"red things",0.95,"green things",0,"solid things",0,"striped things",0.95,"polka-dotted things",0.1,222,233,111,"circle",211111,"True",1,3,2,14,26,1,NA,NA,NA,0,0.90476,0.09524,0,1,0,0.25584,0.41083,0.33333,0.23744,0.71015,0.05242,0.23744,0.71015,0.05242,0.26788,0.39879,0.33333,0.25142,0.6862,0.06238,0.25142,0.6862,0.06238,211111,0.932787272413688
"689",734,48,664,19,"english","solid things",1,"striped things",0.05,"polka-dotted things",0.05,"blue things",0.9,"red things",0,"green things",0,211,223,112,"circle",212211,"True",1,2,3,2,23,10,NA,NA,NA,0.90909,0.04545,0.04545,1,0,0,0.2547,0.41196,0.33333,0.61596,0.05071,0.33333,0.71226,0.23614,0.05161,0.26788,0.39879,0.33333,0.60386,0.06281,0.33333,0.6862,0.25142,0.06238,212211,0.965308338719442
"690",735,48,1566,20,"english","clouds",0.05,"circles",0.95,"squares",0,"blue things",0.05,"red things",0.05,"green things",1,213,213,112,"solid",322121,"True",2,1,3,20,20,10,0.05,0.95,0,NA,NA,NA,0.04545,0.04545,0.90909,0.07764,0.58903,0.33333,0.33333,0.33333,0.33333,0.33333,0.07764,0.58903,0.09524,0.57143,0.33333,0.33333,0.33333,0.33333,0.33333,0.09524,0.57143,322121,1.27786983075422
"691",736,49,1601,6,"English","blue things",0.5,"red things",0.2,"green things",0.7,"clouds",0.75,"circles",0.15,"squares",0.5,113,212,221,"solid",211112,"True",2,3,1,19,11,5,0.53571,0.10714,0.35714,NA,NA,NA,0.35714,0.14286,0.5,0.50093,0.16574,0.33333,0.35924,0.30743,0.33333,0.29967,0.13571,0.56462,0.5819,0.08477,0.33333,0.39879,0.26788,0.33333,0.25142,0.06238,0.6862,211211,1.95677554696181
"692",737,49,1473,7,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,222,231,211,"red",123211,"False",3,1,2,14,8,2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.29254,0.41493,0.29254,0.27567,0.391,0.33333,0.33333,0.33333,0.33333,0.24649,0.50701,0.24649,0.21809,0.44858,0.33333,123211,2.21127343392359
"693",738,49,244,8,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,122,122,113,"red",212132,"False",3,2,1,13,13,19,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.30691,0.35976,0.33333,0.33333,0.35976,0.30691,0.33333,0.33333,0.33333,0.26788,0.39879,0.33333,0.33333,0.39879,0.26788,213221,2.19932606967591
"694",739,49,320,9,"English","solid things",0.5,"striped things",0.2,"polka-dotted things",0.8,"blue things",0.5,"red things",0.5,"green things",0.5,133,123,313,"cloud",213211,"True",1,2,3,25,22,21,NA,NA,NA,0.33333,0.13333,0.53333,0.33333,0.33333,0.33333,0.35982,0.33333,0.30685,0.29893,0.13366,0.56742,0.33333,0.33333,0.33333,0.39879,0.33333,0.26788,0.25142,0.06238,0.6862,0.33333,0.33333,0.33333,213211,2.0716814546311
"695",740,49,1212,10,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,332,222,121,"square",112112,"False",1,3,2,18,14,4,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29221,0.29221,0.41557,0.33333,0.27524,0.39143,0.28769,0.37898,0.33333,0.24649,0.24649,0.50701,0.33333,0.21809,0.44858,0.23065,0.43602,0.33333,112112,2.21381680897734
"696",741,49,790,11,"English","blue things",0.5,"red things",0.25,"green things",0.8,"solid things",0.5,"striped things",0.75,"polka-dotted things",0.25,223,232,332,"circle",211212,"True",1,3,2,23,17,18,NA,NA,NA,0.33333,0.5,0.16667,0.32258,0.16129,0.51613,0.33333,0.35963,0.30704,0.33333,0.50228,0.16439,0.33333,0.16439,0.50228,0.33333,0.39879,0.26788,0.33333,0.5819,0.08477,0.33333,0.08477,0.5819,211212,2.01243662870667
"697",742,49,1108,12,"English","clouds",0.5,"circles",0.25,"squares",0.8,"blue things",0.5,"red things",0.85,"green things",0.2,312,213,213,"solid",321212,"True",2,1,3,12,20,20,0.32258,0.16129,0.51613,NA,NA,NA,0.32258,0.54839,0.12903,0.33333,0.12543,0.54123,0.33333,0.33333,0.33333,0.33333,0.54123,0.12543,0.33333,0.05556,0.61111,0.33333,0.33333,0.33333,0.33333,0.61111,0.05556,321212,1.96499837440897
"698",743,49,187,13,"English","clouds",0.15,"circles",0.5,"squares",0.9,"blue things",0.5,"red things",0.5,"green things",0.5,313,113,113,"solid",323212,"True",2,1,3,21,19,19,0.09677,0.32258,0.58065,NA,NA,NA,0.33333,0.33333,0.33333,0.12979,0.33333,0.53688,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.05556,0.33333,0.61111,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,2.01175370547865
"699",744,49,1071,14,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,231,311,321,"polka-dotted",113212,"False",2,1,3,8,3,6,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.39103,0.27564,0.29251,0.29251,0.41497,0.33333,0.33333,0.33333,0.33333,0.44858,0.21809,0.24649,0.24649,0.50701,0.33333,0.33333,0.33333,113212,2.2073636461848
"700",745,49,582,15,"English","clouds",0.8,"circles",0.15,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,132,232,233,"red",213212,"True",3,1,2,16,17,26,0.55172,0.10345,0.34483,0.33333,0.33333,0.33333,NA,NA,NA,0.49943,0.16723,0.33333,0.33333,0.33333,0.33333,0.33333,0.35881,0.30785,0.5819,0.08477,0.33333,0.33333,0.33333,0.33333,0.33333,0.39879,0.26788,213212,2.04549865717139
"701",746,49,1188,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.75,"squares",0.2,213,313,212,"green",212232,"True",3,2,1,20,21,11,0.34483,0.51724,0.13793,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.52162,0.14505,0.33333,0.33333,0.33333,0.33333,0.30707,0.35959,0.33333,0.60386,0.06281,0.33333,0.33333,0.33333,0.33333,0.26788,0.39879,213222,2.08037645850821
"702",747,49,1909,17,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,323,112,212,"square",111212,"False",1,2,3,24,10,11,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29211,0.29211,0.41578,0.2751,0.39157,0.33333,0.33333,0.2751,0.39157,0.24649,0.24649,0.50701,0.21809,0.44858,0.33333,0.33333,0.21809,0.44858,111212,2.21789049525577
"703",748,49,1419,18,"English","solid things",0.85,"striped things",0.15,"polka-dotted things",0.15,"clouds",0.2,"circles",0.5,"squares",0.7,313,323,133,"green",322111,"True",3,2,1,21,24,25,0.14286,0.35714,0.5,0.73913,0.13043,0.13043,NA,NA,NA,0.18988,0.33333,0.47679,0.66789,0.16606,0.16606,0.33333,0.33333,0.33333,0.09524,0.33333,0.57143,0.84615,0.07692,0.07692,0.33333,0.33333,0.33333,322111,1.76675391508636
"704",749,49,685,19,"English","clouds",0.2,"circles",0.5,"squares",0.75,"blue things",0.5,"red things",0.75,"green things",0.3,312,113,331,"solid",212211,"True",2,1,3,12,19,9,0.13793,0.34483,0.51724,NA,NA,NA,0.32258,0.48387,0.19355,0.14153,0.33333,0.52514,0.3605,0.33333,0.30616,0.29807,0.57061,0.13132,0.06281,0.33333,0.60386,0.39879,0.33333,0.26788,0.25142,0.6862,0.06238,212211,2.03653682379988
"705",750,49,1044,20,"English","clouds",0.25,"circles",0.75,"squares",0.5,"blue things",0.8,"red things",0.5,"green things",0.2,221,123,233,"striped",212212,"True",2,1,3,5,22,26,0.16667,0.5,0.33333,NA,NA,NA,0.53333,0.33333,0.13333,0.14494,0.52173,0.33333,0.33333,0.35962,0.30705,0.50225,0.33333,0.16441,0.06281,0.60386,0.33333,0.33333,0.39879,0.26788,0.5819,0.33333,0.08477,212212,1.98761708790795
"706",766,51,1391,6,"English","blue things",0.2,"red things",0,"green things",0.8,"clouds",0.5,"circles",0.2,"squares",0.15,123,112,131,"striped",113211,"False",2,3,1,22,10,7,0.58824,0.23529,0.17647,NA,NA,NA,0.2,0,0.8,0.33333,0.33333,0.33333,0.28635,0.42729,0.28635,0.28635,0.28635,0.42729,0.33333,0.33333,0.33333,0.24649,0.50701,0.24649,0.24649,0.24649,0.50701,113211,2.0289476118323
